respondent_id,country,income_group,survey_year,age_group,gender,education_level,employment_type,urban_rural,genai_usage_frequency,primary_use_case,trust_in_genai_score,fear_of_job_loss_score,ai_should_be_regulated,willing_to_pay_for_genai,monthly_spend_usd,has_experienced_ai_harm,reported_ai_harm,native_language_supported,digital_skills_self_rating,heard_of_hallucination,uses_genai_for_news
SRV-00-2023-0168,United States,High income,2023,65+,Female,Secondary,Self-employed,Urban,Daily,Work/Productivity,7,4,Strongly agree,0,2.71,1,0,1,9,1,0
SRV-00-2023-0169,United States,High income,2023,18-24,Male,Secondary,Employed full-time,Rural,Daily,Creative Projects,6,5,Agree,1,7.48,0,1,1,10,1,1
SRV-00-2023-0170,United States,High income,2023,35-44,Male,Bachelor,Homemaker,Rural,Daily,Work/Productivity,8,7,Disagree,1,0.0,0,0,1,6,1,0
SRV-00-2023-0171,United States,High income,2023,35-44,Female,Vocational,Student,Suburban,Weekly,Entertainment,8,3,Strongly agree,0,8.46,1,0,1,5,1,0
SRV-00-2023-0172,United States,High income,2023,25-34,Male,Bachelor,Employed full-time,Urban,Daily,Creative Projects,6,3,Strongly agree,1,0.0,1,0,1,7,1,0
SRV-00-2023-0173,United States,High income,2023,35-44,Female,Bachelor,Homemaker,Suburban,Rarely,Personal Assistant,4,2,Neutral,1,4.11,0,0,1,6,1,1
SRV-00-2023-0174,United States,High income,2023,25-34,Male,Secondary,Self-employed,Suburban,Several times/week,Healthcare Info,8,4,Strongly agree,1,0.0,0,0,1,6,1,0
SRV-00-2023-0175,United States,High income,2023,35-44,Male,Primary,Homemaker,Urban,Weekly,Healthcare Info,5,5,Agree,0,31.41,0,1,1,7,1,1
SRV-00-2023-0176,United States,High income,2023,45-54,Male,Secondary,Self-employed,Urban,Weekly,Coding,5,1,Strongly agree,1,47.87,1,0,1,8,1,0
SRV-00-2023-0177,United States,High income,2023,55-64,Male,Master,Employed full-time,Urban,Weekly,None,7,4,Strongly agree,1,0.0,0,0,1,9,1,0
SRV-00-2023-0178,United States,High income,2023,18-24,Male,Bachelor,Employed full-time,Rural,Rarely,Healthcare Info,9,9,Agree,1,21.8,0,0,1,8,1,1
SRV-00-2023-0179,United States,High income,2023,45-54,Male,Secondary,Retired,Urban,Several times/week,Healthcare Info,6,1,Strongly agree,1,55.22,0,0,1,6,1,0
SRV-00-2023-0180,United States,High income,2023,45-54,Female,Secondary,Self-employed,Urban,Daily,Coding,10,3,Strongly agree,1,9.99,0,0,1,6,1,1
SRV-00-2023-0181,United States,High income,2023,65+,Female,Vocational,Employed full-time,Suburban,Daily,Healthcare Info,6,5,Strongly agree,0,10.32,0,0,0,8,1,0
SRV-00-2023-0182,United States,High income,2023,55-64,Male,Vocational,Employed full-time,Suburban,Weekly,Coding,6,8,Agree,1,86.27,0,0,1,8,0,1
SRV-00-2023-0183,United States,High income,2023,45-54,Female,Secondary,Student,Suburban,Daily,Research,7,4,Neutral,0,0.0,0,0,1,7,0,0
SRV-00-2023-0184,United States,High income,2023,18-24,Male,Bachelor,Retired,Rural,Weekly,Entertainment,9,5,Strongly agree,1,0.0,1,0,1,7,1,0
SRV-00-2023-0185,United States,High income,2023,45-54,Male,Bachelor,Student,Urban,Daily,Healthcare Info,10,1,Strongly agree,1,8.16,0,0,1,4,1,0
SRV-00-2023-0186,United States,High income,2023,45-54,Female,Secondary,Employed full-time,Urban,Daily,Entertainment,6,4,Strongly agree,1,123.3,1,0,1,8,1,0
SRV-00-2023-0187,United States,High income,2023,25-34,Male,Secondary,Self-employed,Urban,Daily,None,6,6,Disagree,0,7.34,1,0,1,6,1,0
SRV-00-2023-0188,United States,High income,2023,55-64,Female,Vocational,Retired,Suburban,Several times/week,None,8,4,Neutral,1,46.23,0,1,1,7,1,0
SRV-00-2023-0189,United States,High income,2023,65+,Female,Secondary,Employed part-time,Urban,Monthly,Healthcare Info,8,3,Disagree,1,0.0,0,0,1,9,1,0
SRV-00-2023-0190,United States,High income,2023,55-64,Male,Bachelor,Employed full-time,Rural,Several times/week,Coding,1,9,Agree,1,0.0,0,0,1,6,1,0
SRV-00-2023-0191,United States,High income,2023,18-24,Female,PhD,Employed part-time,Urban,Monthly,Healthcare Info,8,7,Agree,1,0.0,1,0,1,8,1,0
SRV-00-2023-0192,United States,High income,2023,18-24,Female,Secondary,Employed full-time,Rural,Several times/week,Entertainment,10,2,Neutral,0,0.0,0,1,1,7,1,0
SRV-00-2023-0193,United States,High income,2023,35-44,Male,Secondary,Student,Urban,Weekly,Education/Learning,6,6,Neutral,1,51.46,0,0,1,10,1,0
SRV-00-2023-0194,United States,High income,2023,35-44,Male,Bachelor,Employed full-time,Rural,Daily,Education/Learning,9,4,Agree,1,0.0,0,0,1,9,1,1
SRV-00-2023-0195,United States,High income,2023,35-44,Female,Secondary,Employed full-time,Suburban,Several times/week,Work/Productivity,6,8,Strongly disagree,0,27.24,1,0,1,6,0,1
SRV-00-2023-0196,United States,High income,2023,18-24,Male,Primary,Employed full-time,Rural,Weekly,Education/Learning,9,5,Agree,0,3.07,1,0,1,10,1,0
SRV-00-2023-0197,United States,High income,2023,45-54,Male,Bachelor,Retired,Suburban,Daily,Healthcare Info,7,4,Agree,0,17.68,0,0,1,7,1,0
SRV-00-2023-0198,United States,High income,2023,65+,Female,Secondary,Employed full-time,Rural,Several times/week,Creative Projects,6,7,Disagree,1,0.0,0,0,1,10,1,1
SRV-00-2023-0199,United States,High income,2023,18-24,Female,Bachelor,Employed part-time,Urban,Weekly,Coding,5,4,Agree,1,0.0,0,0,1,7,1,1
SRV-00-2023-0200,United States,High income,2023,45-54,Female,Vocational,Unemployed,Suburban,Weekly,Work/Productivity,5,3,Strongly agree,1,0.12,0,0,1,6,1,1
SRV-00-2023-0201,United States,High income,2023,35-44,Male,Bachelor,Employed full-time,Rural,Never,Healthcare Info,8,10,Strongly disagree,0,0.0,1,0,1,4,1,1
SRV-00-2023-0202,United States,High income,2023,35-44,Female,Secondary,Employed full-time,Urban,Several times/week,None,6,4,Strongly disagree,0,7.61,1,0,1,6,1,0
SRV-00-2023-0203,United States,High income,2023,18-24,Male,Secondary,Self-employed,Urban,Never,Healthcare Info,6,7,Strongly agree,0,9.82,0,0,1,4,1,1
SRV-00-2023-0204,United States,High income,2023,65+,Female,Bachelor,Employed part-time,Urban,Never,Education/Learning,8,4,Strongly agree,0,0.0,0,0,1,6,1,1
SRV-00-2023-0205,United States,High income,2023,45-54,Male,Master,Employed full-time,Urban,Never,Coding,8,3,Neutral,0,0.0,0,0,1,8,1,0
SRV-00-2023-0206,United States,High income,2023,55-64,Prefer not to say,Secondary,Student,Urban,Rarely,Personal Assistant,4,6,Neutral,1,0.0,0,0,1,4,0,1
SRV-00-2023-0207,United States,High income,2023,55-64,Male,Vocational,Employed full-time,Urban,Monthly,Entertainment,7,4,Strongly agree,0,0.0,0,0,1,8,1,1
SRV-00-2023-0208,United States,High income,2023,65+,Female,Vocational,Employed full-time,Rural,Daily,Creative Projects,8,5,Strongly agree,1,0.0,0,0,1,7,1,1
SRV-00-2023-0209,United States,High income,2023,25-34,Male,PhD,Employed part-time,Rural,Rarely,Personal Assistant,8,3,Agree,0,1.95,0,0,1,7,0,1
SRV-00-2023-0210,United States,High income,2023,45-54,Female,Master,Student,Suburban,Never,Research,5,3,Strongly agree,1,0.0,1,0,1,5,1,1
SRV-00-2023-0211,United States,High income,2023,35-44,Female,Primary,Employed full-time,Urban,Monthly,Education/Learning,7,6,Neutral,1,0.0,0,0,1,7,1,0
SRV-00-2023-0212,United States,High income,2023,45-54,Female,PhD,Student,Urban,Monthly,Work/Productivity,9,8,Agree,1,23.1,0,1,1,7,0,1
SRV-00-2023-0213,United States,High income,2023,18-24,Male,PhD,Retired,Urban,Monthly,Coding,9,3,Strongly agree,1,45.39,0,1,1,7,1,1
SRV-00-2023-0214,United States,High income,2023,45-54,Female,Bachelor,Employed full-time,Urban,Several times/week,Creative Projects,6,6,Strongly agree,0,12.85,0,0,1,7,1,0
SRV-00-2023-0215,United States,High income,2023,35-44,Female,Bachelor,Student,Rural,Daily,None,7,3,Agree,1,7.07,0,0,1,7,1,1
SRV-00-2023-0216,United States,High income,2023,18-24,Male,Bachelor,Employed full-time,Suburban,Daily,Research,4,6,Strongly disagree,1,0.0,0,0,1,9,1,0
SRV-00-2023-0217,United States,High income,2023,35-44,Male,Bachelor,Employed full-time,Urban,Several times/week,Creative Projects,7,4,Strongly agree,0,0.0,1,0,0,9,1,1
SRV-00-2023-0218,United States,High income,2023,35-44,Female,Vocational,Student,Suburban,Daily,Research,5,1,Neutral,0,0.0,0,0,1,9,1,0
SRV-00-2023-0219,United States,High income,2023,18-24,Male,Secondary,Employed full-time,Suburban,Rarely,Research,3,8,Disagree,0,27.6,1,0,1,6,1,0
SRV-00-2023-0220,United States,High income,2023,55-64,Female,Secondary,Employed full-time,Urban,Daily,Healthcare Info,5,5,Disagree,1,0.0,0,0,1,9,1,1
SRV-00-2023-0221,United States,High income,2023,45-54,Male,Secondary,Employed part-time,Urban,Daily,Entertainment,10,5,Agree,1,53.83,0,0,1,5,1,0
SRV-00-2023-0222,United States,High income,2023,25-34,Male,Bachelor,Self-employed,Urban,Rarely,Coding,4,7,Strongly agree,0,1.23,0,0,1,7,1,0
SRV-00-2023-0223,United States,High income,2023,18-24,Male,Secondary,Employed part-time,Suburban,Daily,None,6,6,Strongly agree,1,0.0,0,0,1,10,1,1
SRV-00-2023-0224,United States,High income,2023,45-54,Male,Bachelor,Employed full-time,Rural,Several times/week,Education/Learning,7,6,Agree,0,0.0,0,0,1,5,1,0
SRV-00-2023-0225,United States,High income,2023,65+,Male,Vocational,Retired,Suburban,Daily,Creative Projects,4,3,Agree,1,0.0,0,0,1,7,1,0
SRV-00-2023-0226,United States,High income,2023,55-64,Male,Vocational,Self-employed,Rural,Several times/week,Entertainment,7,5,Strongly agree,1,3.43,1,1,1,6,0,0
SRV-00-2023-0227,United States,High income,2023,65+,Female,PhD,Self-employed,Suburban,Several times/week,Coding,4,5,Agree,1,7.94,1,0,1,8,1,1
SRV-00-2023-0228,United States,High income,2023,35-44,Female,Master,Homemaker,Urban,Daily,Healthcare Info,10,2,Agree,1,2.04,0,1,1,4,1,0
SRV-00-2023-0229,United States,High income,2023,35-44,Female,Master,Employed full-time,Urban,Never,Creative Projects,8,6,Agree,1,0.0,0,0,1,6,1,0
SRV-00-2023-0230,United States,High income,2023,55-64,Male,Master,Employed full-time,Suburban,Daily,None,6,5,Neutral,1,0.0,0,0,0,8,1,1
SRV-00-2023-0231,United States,High income,2023,35-44,Female,Vocational,Employed full-time,Urban,Daily,Personal Assistant,8,4,Strongly disagree,1,26.95,0,0,1,6,1,0
SRV-00-2023-0232,United States,High income,2023,35-44,Female,Secondary,Employed full-time,Urban,Rarely,Education/Learning,7,3,Strongly agree,1,0.0,0,0,1,8,1,1
SRV-00-2023-0233,United States,High income,2023,25-34,Male,Bachelor,Retired,Suburban,Daily,Entertainment,7,5,Agree,1,0.0,0,0,1,8,0,1
SRV-00-2023-0234,United States,High income,2023,65+,Female,Vocational,Student,Urban,Weekly,None,9,1,Agree,0,0.0,0,0,1,8,0,0
SRV-00-2023-0235,United States,High income,2023,45-54,Female,Bachelor,Employed part-time,Rural,Several times/week,Coding,3,3,Strongly agree,1,35.77,0,0,1,7,1,0
SRV-00-2023-0236,United States,High income,2023,35-44,Male,Secondary,Unemployed,Urban,Never,Research,7,7,Disagree,0,0.0,0,0,1,5,1,1
SRV-00-2023-0237,United States,High income,2023,45-54,Non-binary,Secondary,Employed full-time,Urban,Rarely,Coding,6,5,Neutral,1,2.71,0,0,1,5,0,0
SRV-00-2023-0238,United States,High income,2023,18-24,Male,Vocational,Student,Suburban,Daily,Entertainment,7,5,Disagree,1,4.55,0,0,1,7,0,0
SRV-00-2023-0239,United States,High income,2023,45-54,Female,Secondary,Employed full-time,Rural,Daily,None,8,2,Neutral,1,0.0,0,0,1,6,1,1
SRV-00-2023-0240,United States,High income,2023,35-44,Female,No formal,Self-employed,Suburban,Monthly,None,6,2,Strongly agree,0,14.45,1,0,1,7,1,0
SRV-00-2023-0241,United States,High income,2023,18-24,Female,Vocational,Employed full-time,Urban,Daily,None,8,5,Strongly agree,1,6.15,0,0,1,5,1,0
SRV-00-2023-0242,United States,High income,2023,45-54,Male,Bachelor,Employed full-time,Urban,Never,Research,7,6,Strongly agree,1,0.0,0,0,1,5,0,0
SRV-00-2023-0243,United States,High income,2023,35-44,Female,Bachelor,Employed full-time,Suburban,Daily,None,8,3,Strongly agree,1,78.55,1,0,1,4,1,0
SRV-00-2023-0244,United States,High income,2023,55-64,Female,Bachelor,Employed part-time,Urban,Rarely,Personal Assistant,7,4,Strongly agree,1,24.45,0,0,1,6,1,0
SRV-00-2023-0245,United States,High income,2023,55-64,Male,Master,Student,Suburban,Weekly,Healthcare Info,3,6,Disagree,1,15.58,0,0,1,6,1,0
SRV-00-2023-0246,United States,High income,2023,35-44,Female,Bachelor,Employed part-time,Suburban,Several times/week,Healthcare Info,10,3,Agree,1,9.63,0,1,1,8,1,0
SRV-00-2023-0247,United States,High income,2023,65+,Female,Secondary,Employed full-time,Urban,Several times/week,Entertainment,6,5,Neutral,1,0.0,0,0,1,7,1,1
SRV-00-2023-0248,United States,High income,2023,45-54,Female,Bachelor,Student,Suburban,Several times/week,Entertainment,10,4,Strongly agree,1,20.9,0,0,1,5,1,1
SRV-00-2023-0249,United States,High income,2023,25-34,Male,Master,Retired,Urban,Monthly,Research,5,3,Disagree,1,8.41,1,0,1,9,1,0
SRV-00-2023-0250,United States,High income,2023,25-34,Male,Master,Employed part-time,Suburban,Daily,Research,7,3,Agree,0,0.0,0,0,1,5,1,0
SRV-00-2023-0251,United States,High income,2023,45-54,Male,Bachelor,Employed full-time,Urban,Monthly,Research,7,6,Strongly agree,1,36.91,0,0,1,7,1,0
SRV-00-2023-0252,United States,High income,2023,18-24,Female,Bachelor,Employed full-time,Suburban,Several times/week,Entertainment,10,5,Agree,1,8.03,0,0,1,10,0,0
SRV-00-2023-0253,United States,High income,2023,18-24,Male,Bachelor,Retired,Urban,Monthly,Entertainment,7,6,Strongly disagree,1,52.27,0,0,1,7,1,0
SRV-00-2023-0254,United States,High income,2023,18-24,Male,Master,Employed full-time,Urban,Several times/week,Entertainment,10,2,Strongly agree,0,0.0,0,0,1,10,1,0
SRV-00-2023-0255,United States,High income,2023,25-34,Female,Master,Employed full-time,Urban,Daily,Research,7,3,Neutral,1,4.42,0,0,1,4,1,1
SRV-00-2023-0256,United States,High income,2023,45-54,Male,Bachelor,Employed full-time,Urban,Rarely,Entertainment,8,6,Disagree,1,0.0,0,0,0,9,1,1
SRV-00-2023-0257,United States,High income,2023,35-44,Male,Master,Self-employed,Urban,Rarely,Healthcare Info,9,3,Neutral,1,18.7,0,1,1,10,0,0
SRV-00-2023-0258,United States,High income,2023,45-54,Female,Master,Student,Suburban,Weekly,Personal Assistant,6,1,Agree,1,2.36,0,0,1,9,1,0
SRV-00-2023-0259,United States,High income,2023,55-64,Female,Bachelor,Student,Suburban,Weekly,Education/Learning,9,4,Strongly agree,1,14.7,0,0,1,4,1,0
SRV-00-2023-0260,United States,High income,2023,25-34,Male,Vocational,Employed full-time,Suburban,Weekly,Education/Learning,8,6,Neutral,0,0.1,0,0,1,8,1,1
SRV-00-2023-0261,United States,High income,2023,25-34,Male,Bachelor,Retired,Suburban,Monthly,Personal Assistant,5,5,Agree,1,0.0,0,0,1,4,1,0
SRV-00-2023-0262,United States,High income,2023,18-24,Male,Secondary,Employed full-time,Urban,Weekly,Entertainment,10,3,Strongly agree,1,0.0,0,0,1,7,0,0
SRV-00-2023-0263,United States,High income,2023,18-24,Female,Bachelor,Employed full-time,Rural,Rarely,Research,10,6,Neutral,0,2.26,0,0,1,7,0,0
SRV-00-2023-0264,United States,High income,2023,55-64,Female,Master,Retired,Urban,Several times/week,Coding,8,4,Agree,1,27.8,0,0,1,7,1,1
SRV-00-2023-0265,United States,High income,2023,65+,Male,Master,Employed full-time,Rural,Rarely,Personal Assistant,8,4,Neutral,0,0.0,0,0,1,4,1,1
SRV-00-2023-0266,United States,High income,2023,25-34,Female,Bachelor,Unemployed,Suburban,Daily,None,3,3,Neutral,1,26.09,0,0,1,5,1,1
SRV-00-2023-0267,United States,High income,2023,35-44,Female,Master,Employed full-time,Rural,Weekly,Work/Productivity,8,2,Neutral,1,10.84,0,0,1,8,1,1
SRV-00-2023-0268,United States,High income,2023,35-44,Female,Secondary,Student,Urban,Several times/week,Healthcare Info,8,5,Strongly agree,1,29.25,0,0,1,7,1,0
SRV-00-2024-0000,United States,High income,2024,45-54,Male,Secondary,Employed part-time,Urban,Monthly,Entertainment,6,7,Strongly agree,0,0.0,1,0,0,5,0,0
SRV-00-2024-0001,United States,High income,2024,25-34,Female,Primary,Employed full-time,Rural,Several times/week,Healthcare Info,6,7,Strongly agree,1,9.96,0,0,1,8,1,1
SRV-00-2024-0002,United States,High income,2024,35-44,Male,Master,Employed part-time,Urban,Weekly,Creative Projects,2,7,Agree,1,77.89,0,0,1,8,1,1
SRV-00-2024-0003,United States,High income,2024,35-44,Male,Bachelor,Unemployed,Urban,Daily,Healthcare Info,10,4,Strongly agree,1,23.98,0,0,1,7,1,0
SRV-00-2024-0004,United States,High income,2024,25-34,Male,Primary,Retired,Urban,Several times/week,Education/Learning,7,7,Neutral,1,77.62,0,1,1,5,1,0
SRV-00-2024-0005,United States,High income,2024,18-24,Female,PhD,Employed full-time,Rural,Rarely,Entertainment,6,3,Agree,1,13.26,0,1,1,9,0,1
SRV-00-2024-0006,United States,High income,2024,45-54,Male,Bachelor,Employed full-time,Urban,Daily,Work/Productivity,6,1,Strongly disagree,1,1.52,0,0,1,5,1,0
SRV-00-2024-0007,United States,High income,2024,55-64,Male,Master,Employed part-time,Rural,Several times/week,Entertainment,5,6,Strongly agree,0,2.9,0,0,1,8,1,0
SRV-00-2024-0008,United States,High income,2024,65+,Female,Bachelor,Employed full-time,Rural,Monthly,Personal Assistant,6,4,Disagree,1,17.05,0,0,0,2,1,1
SRV-00-2024-0009,United States,High income,2024,18-24,Female,Primary,Retired,Rural,Rarely,Education/Learning,10,6,Strongly agree,1,6.65,1,0,1,5,1,0
SRV-00-2024-0010,United States,High income,2024,65+,Female,Master,Employed full-time,Suburban,Never,Creative Projects,7,4,Strongly agree,1,0.0,0,0,1,9,1,1
SRV-00-2024-0011,United States,High income,2024,35-44,Male,Master,Employed part-time,Urban,Daily,Coding,6,3,Agree,1,8.35,0,0,1,8,1,0
SRV-00-2024-0012,United States,High income,2024,55-64,Female,Bachelor,Employed part-time,Suburban,Several times/week,Education/Learning,6,5,Disagree,0,8.2,1,0,1,10,1,1
SRV-00-2024-0013,United States,High income,2024,35-44,Female,Bachelor,Employed full-time,Urban,Several times/week,Coding,5,5,Neutral,1,8.16,0,0,1,7,1,1
SRV-00-2024-0014,United States,High income,2024,65+,Male,Bachelor,Employed full-time,Urban,Several times/week,Creative Projects,7,3,Strongly agree,1,4.39,0,0,1,8,0,0
SRV-00-2024-0015,United States,High income,2024,18-24,Male,Primary,Student,Urban,Weekly,Work/Productivity,7,4,Agree,0,0.0,0,0,1,8,1,1
SRV-00-2024-0016,United States,High income,2024,18-24,Female,PhD,Employed full-time,Urban,Daily,Education/Learning,10,6,Strongly agree,0,38.96,0,0,1,8,0,0
SRV-00-2024-0017,United States,High income,2024,35-44,Male,Primary,Unemployed,Urban,Several times/week,Work/Productivity,7,4,Agree,0,40.73,0,0,1,7,1,0
SRV-00-2024-0018,United States,High income,2024,35-44,Female,Primary,Retired,Urban,Several times/week,Entertainment,6,2,Agree,0,1.35,0,0,1,7,1,1
SRV-00-2024-0019,United States,High income,2024,18-24,Female,PhD,Retired,Suburban,Rarely,Entertainment,9,2,Agree,1,0.0,0,0,1,10,1,1
SRV-00-2024-0020,United States,High income,2024,35-44,Female,No formal,Employed full-time,Urban,Several times/week,Work/Productivity,6,5,Strongly agree,1,19.11,0,0,1,5,1,1
SRV-00-2024-0021,United States,High income,2024,25-34,Male,Secondary,Employed full-time,Urban,Daily,Creative Projects,7,7,Agree,0,0.0,0,0,1,10,1,0
SRV-00-2024-0022,United States,High income,2024,35-44,Female,Secondary,Employed full-time,Urban,Weekly,Healthcare Info,4,4,Neutral,0,32.16,0,0,1,8,1,0
SRV-00-2024-0023,United States,High income,2024,55-64,Male,Secondary,Employed full-time,Urban,Several times/week,Healthcare Info,7,7,Disagree,0,0.0,0,0,1,6,0,1
SRV-00-2024-0024,United States,High income,2024,45-54,Female,Secondary,Self-employed,Rural,Monthly,Research,7,6,Agree,0,0.0,0,0,1,6,1,0
SRV-00-2024-0025,United States,High income,2024,55-64,Female,Secondary,Employed full-time,Rural,Never,Education/Learning,6,5,Strongly agree,1,41.01,0,0,1,6,1,1
SRV-00-2024-0026,United States,High income,2024,25-34,Female,Secondary,Student,Rural,Weekly,Work/Productivity,9,7,Strongly agree,1,42.82,0,0,1,8,0,1
SRV-00-2024-0027,United States,High income,2024,25-34,Female,Secondary,Student,Urban,Rarely,Coding,7,6,Strongly agree,0,2.41,0,0,1,9,1,0
SRV-00-2024-0028,United States,High income,2024,18-24,Female,Master,Unemployed,Urban,Weekly,Healthcare Info,7,6,Agree,0,0.0,0,0,1,9,0,0
SRV-00-2024-0029,United States,High income,2024,25-34,Female,Master,Employed full-time,Urban,Several times/week,Research,8,9,Disagree,0,0.0,0,0,0,8,1,1
SRV-00-2024-0030,United States,High income,2024,25-34,Female,Primary,Retired,Urban,Several times/week,Personal Assistant,6,5,Strongly agree,1,3.02,0,0,1,7,1,0
SRV-00-2024-0031,United States,High income,2024,45-54,Female,Secondary,Unemployed,Suburban,Several times/week,Work/Productivity,5,1,Agree,0,3.56,0,0,1,8,1,0
SRV-00-2024-0032,United States,High income,2024,55-64,Male,Master,Self-employed,Rural,Weekly,None,8,2,Agree,1,25.96,0,0,1,8,0,0
SRV-00-2024-0033,United States,High income,2024,55-64,Female,Bachelor,Employed full-time,Urban,Rarely,Creative Projects,9,2,Agree,1,3.75,0,0,1,7,1,1
